open_time,open,high,low,close,volume
2018-01-01 00:00:00+00:00,733.01,734.52,722.91,727.31,420.8473
2018-01-01 00:15:00+00:00,727.22,728.44,720.03,725.51,586.88558
2018-01-01 00:30:00+00:00,725.51,728.61,722.85,723.38,522.11912
2018-01-01 00:45:00+00:00,723.33,727.62,722.5,727.62,576.049
2018-01-01 01:00:00+00:00,727.01,728.25,723.0,724.64,320.34994
2018-01-01 01:15:00+00:00,723.23,732.0,723.21,729.55,744.06349
2018-01-01 01:30:00+00:00,729.78,731.9,726.08,726.08,614.87612
2018-01-01 01:45:00+00:00,726.16,727.92,716.8,717.97,626.68131
2018-01-01 02:00:00+00:00,717.67,725.74,717.59,725.0,714.29115
2018-01-01 02:15:00+00:00,725.0,725.75,720.06,720.92,390.98626
2018-01-01 02:30:00+00:00,720.33,722.85,718.06,722.85,667.17548
2018-01-01 02:45:00+00:00,722.79,725.0,722.0,724.05,394.00436
2018-01-01 03:00:00+00:00,723.95,729.0,722.7,728.44,460.42057
2018-01-01 03:15:00+00:00,729.0,737.99,727.19,736.98,616.2853
2018-01-01 03:30:00+00:00,736.04,737.0,732.01,735.01,588.99163
2018-01-01 03:45:00+00:00,735.0,736.34,733.2,734.5,495.207
2018-01-01 04:00:00+00:00,734.99,738.14,733.08,733.82,682.91579
2018-01-01 04:15:00+00:00,733.82,740.0,730.01,738.32,490.84359
2018-01-01 04:30:00+00:00,738.33,743.97,738.33,741.74,601.90578
2018-01-01 04:45:00+00:00,743.05,744.98,740.58,744.82,559.67189
2018-01-01 05:00:00+00:00,744.78,748.9,743.38,744.7,667.55699
2018-01-01 05:15:00+00:00,745.82,749.63,742.08,748.96,625.51054
2018-01-01 05:30:00+00:00,747.64,750.0,746.17,748.6,544.92235
2018-01-01 05:45:00+00:00,748.6,749.99,746.67,748.99,451.20278
2018-01-01 06:00:00+00:00,748.91,749.99,746.21,748.98,488.94916
2018-01-01 06:15:00+00:00,748.98,750.9,746.29,750.06,599.10208
2018-01-01 06:30:00+00:00,750.06,755.89,750.0,755.01,703.49385
2018-01-01 06:45:00+00:00,755.01,762.18,755.0,762.18,712.58367
2018-01-01 07:00:00+00:00,762.18,763.55,756.0,756.91,927.50724
2018-01-01 07:15:00+00:00,756.92,758.0,750.0,755.11,659.59406
2018-01-01 07:30:00+00:00,755.17,757.99,750.5,752.38,382.94671
2018-01-01 07:45:00+00:00,752.4,753.24,750.84,751.99,393.64086
2018-01-01 08:00:00+00:00,751.77,755.5,750.0,755.49,555.7824
