open_time,open,high,low,close,volume
2025-01-01 00:00:00+00:00,3337.78,3349.34,3335.84,3348.5,1911.9338
2025-01-01 00:15:00+00:00,3348.51,3353.37,3347.33,3349.43,1556.9074
2025-01-01 00:30:00+00:00,3349.43,3360.99,3349.01,3356.09,3503.6609
2025-01-01 00:45:00+00:00,3356.09,3365.71,3353.89,3363.7,1921.9423
2025-01-01 01:00:00+00:00,3363.69,3366.4,3355.0,3360.93,2063.9396
2025-01-01 01:15:00+00:00,3360.92,3360.92,3351.11,3352.79,1130.8231
2025-01-01 01:30:00+00:00,3352.8,3358.28,3352.38,3352.46,1134.6065
2025-01-01 01:45:00+00:00,3352.46,3354.3,3342.67,3346.54,1808.7684
2025-01-01 02:00:00+00:00,3346.54,3354.57,3346.35,3354.32,1313.6316
2025-01-01 02:15:00+00:00,3354.32,3354.32,3349.0,3349.94,1113.8252
2025-01-01 02:30:00+00:00,3349.94,3360.01,3349.93,3357.78,3003.9391
2025-01-01 02:45:00+00:00,3357.79,3368.42,3354.93,3362.61,3344.4141
2025-01-01 03:00:00+00:00,3362.61,3363.72,3358.59,3359.68,1366.1886
2025-01-01 03:15:00+00:00,3359.69,3359.69,3351.64,3354.51,1034.7191
2025-01-01 03:30:00+00:00,3354.51,3357.15,3352.0,3355.95,876.7536
2025-01-01 03:45:00+00:00,3355.95,3356.47,3351.0,3355.2,747.8033
2025-01-01 04:00:00+00:00,3355.2,3356.61,3348.19,3349.1,1067.8896
2025-01-01 04:15:00+00:00,3349.09,3351.69,3346.03,3348.21,1242.7268
2025-01-01 04:30:00+00:00,3348.21,3350.36,3344.45,3345.51,830.8764
2025-01-01 04:45:00+00:00,3345.51,3347.34,3339.45,3341.14,1485.1578
2025-01-01 05:00:00+00:00,3341.14,3348.13,3340.02,3346.8,787.5381
2025-01-01 05:15:00+00:00,3346.79,3351.18,3345.33,3350.01,691.5422
2025-01-01 05:30:00+00:00,3350.01,3351.57,3344.32,3348.09,1004.6326
2025-01-01 05:45:00+00:00,3348.08,3349.35,3344.88,3345.41,763.3492
2025-01-01 06:00:00+00:00,3345.41,3348.0,3339.01,3341.49,1052.7664
2025-01-01 06:15:00+00:00,3341.49,3345.33,3340.84,3344.0,992.8356
2025-01-01 06:30:00+00:00,3344.0,3344.48,3336.88,3344.48,3651.9801
2025-01-01 06:45:00+00:00,3344.49,3346.61,3342.89,3346.6,627.567
2025-01-01 07:00:00+00:00,3346.61,3346.61,3340.3,3341.26,3042.663
2025-01-01 07:15:00+00:00,3341.26,3344.93,3339.35,3341.59,862.2745
2025-01-01 07:30:00+00:00,3341.58,3345.47,3341.03,3344.02,718.1043
2025-01-01 07:45:00+00:00,3344.03,3350.49,3343.31,3347.12,1246.3793
2025-01-01 08:00:00+00:00,3347.11,3348.84,3345.0,3347.23,700.2692
2025-01-01 08:15:00+00:00,3347.23,3348.3,3331.56,3337.85,2619.0698
2025-01-01 08:30:00+00:00,3337.85,3342.66,3336.84,3339.69,2298.9764
2025-01-01 08:45:00+00:00,3339.7,3340.1,3333.3,3337.01,2851.6597
2025-01-01 09:00:00+00:00,3337.0,3341.0,3330.9,3334.29,1999.0941
2025-01-01 09:15:00+00:00,3334.3,3334.35,3313.88,3322.34,13264.5281
2025-01-01 09:30:00+00:00,3322.38,3329.25,3319.6,3327.16,1827.2594
2025-01-01 09:45:00+00:00,3327.16,3335.0,3324.22,3334.64,1631.8108
2025-01-01 10:00:00+00:00,3334.83,3338.82,3328.55,3330.1,1670.7986
2025-01-01 10:15:00+00:00,3330.1,3336.4,3329.58,3332.96,2054.686
2025-01-01 10:30:00+00:00,3332.96,3337.29,3328.6,3330.92,874.7275
2025-01-01 10:45:00+00:00,3330.92,3331.98,3325.7,3326.69,1094.7381
2025-01-01 11:00:00+00:00,3326.69,3330.55,3323.71,3329.52,1961.2851
2025-01-01 11:15:00+00:00,3329.51,3335.6,3329.51,3335.6,1388.5454
2025-01-01 11:30:00+00:00,3335.6,3342.8,3334.41,3342.75,2163.1753
